Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-05-09,71.75,71.8,71.75,71.8,23407
2012-05-10,71.8,71.85,71.55,71.65,194049
2012-05-11,71.65,71.75,71.65,71.75,9545
2012-05-14,71.7,71.75,71.7,71.7,14420
2012-05-15,71.7,71.85,71.7,71.85,26632
2012-05-16,71.7,71.9,71.7,71.85,170199
2012-05-17,71.7,71.9,71.7,71.85,78747
2012-05-18,71.85,71.85,71.75,71.75,17819
2012-05-21,71.75,71.8,71.75,71.75,12616
2012-05-22,71.8,71.9,71.75,71.8,42028
2012-05-23,71.8,71.8,68.5,70.1,211560
2012-05-24,70,70.35,70,70.35,7886
2012-05-25,70.45,70.65,70.45,70.45,14526
2012-05-28,70.45,70.5,70.4,70.5,8937
2012-05-29,70.5,71.2,70.5,71,22613
2012-05-30,70.85,71,70.85,71,10775
2012-05-31,71,71.15,71,71,71468
2012-06-01,71,71,71,71,3441
2012-06-04,71,71.1,71,71,3572
2012-06-05,71,71.1,71,71.1,5707
2012-06-06,71,71.05,71,71,3297
2012-06-08,71,71.25,71,71.25,5171
2012-06-11,71,71.25,71,71.25,6520
2012-06-12,71.05,71.25,71.05,71.25,3102
2012-06-13,71.15,71.2,71.1,71.2,2789
2012-06-14,71.1,71.2,71.1,71.2,2990
2012-06-15,71.2,71.2,71.15,71.2,3686
2012-06-18,71.1,71.7,71,71.7,32993
2012-06-19,71.2,72,71.2,71.6,48046
2012-06-20,71.2,71.75,71.2,71.6,2764
2012-06-21,71.3,71.8,71.3,71.4,6727
2012-06-22,71.3,71.4,71.25,71.4,1966
2012-06-25,71.35,71.4,71.35,71.35,2462
2012-06-26,71.3,71.5,71.3,71.5,4072
2012-06-27,71.4,71.7,71.3,71.7,2997
2012-06-28,71.35,71.55,71.35,71.55,1937
2012-06-29,71.35,71.95,71.35,71.45,15868
2012-07-02,71.35,71.5,71.35,71.45,1992
2012-07-03,71.4,71.55,71.4,71.55,1713
2012-07-04,71.4,71.55,71.4,71.55,1987
2012-07-05,71.55,71.6,71.5,71.55,2110
2012-07-06,71.5,71.55,71.4,71.5,2682
2012-07-09,71.5,71.6,71.5,71.6,2585
2012-07-10,71.55,71.6,71.55,71.55,3749
2012-07-11,71.55,71.6,71.55,71.55,2458
2012-07-12,71.55,71.55,71.55,71.55,3720
2012-07-13,71.55,71.8,71.55,71.8,8199
2012-07-16,71.5,71.6,71.5,71.55,2983
2012-07-17,71.55,71.6,71,71.05,15165
2012-07-18,71.05,71.3,71.05,71.25,1685
2012-07-19,71.25,71.25,71.25,71.25,5711
2012-07-20,71.25,71.35,71.25,71.35,5917
2012-07-23,71.05,71.2,71.05,71.15,2805
2012-07-24,71.15,71.15,66,68.85,9868
2012-07-25,68.8,69.9,67.3,69.4,6317
2012-07-26,67,69,66.4,66.65,3587
2012-07-27,66.05,70,66.05,69.05,6134
2012-07-30,69,69.1,67.1,68.25,7378
2012-07-31,68.2,70.5,68.2,70.35,5405
2012-08-01,70.1,72,70.1,70.3,5224
2012-08-02,70.35,71,70.15,71,2535
2012-08-03,71,71.3,71,71,5909
2012-08-06,71,71.15,71,71.1,2133
2012-08-07,71,71,71,71,3427
2012-08-08,71,71.2,70.2,71,4047
2012-08-09,71,71,70.5,70.8,2908
2012-08-10,70.8,71,70.8,70.9,1956
2012-08-13,70.8,71,70.8,71,1958
2012-08-14,71,71.2,71,71.2,2332
2012-08-16,71.15,71.3,71.05,71.3,2164
2012-08-17,71.2,71.35,71.2,71.3,2436
2012-08-20,71.3,71.3,71.25,71.3,1203
2012-08-21,71.3,71.35,71.3,71.35,2173
2012-08-22,71.35,71.4,71.35,71.4,2981
2012-08-23,71.35,71.4,71.35,71.4,2107
2012-08-24,71.4,71.5,71.4,71.45,1813
2012-08-27,71.45,71.55,71.35,71.55,3722
2012-08-28,71.55,71.55,71.35,71.55,1701
2012-08-29,71.65,71.65,71.35,71.55,1478
2012-08-30,71.5,71.5,71.25,71.4,2437
2012-08-31,71.4,71.55,71.4,71.5,1639
2012-09-03,71.55,71.55,71.55,71.55,1577
2012-09-04,71.55,71.55,71.55,71.55,1657
2012-09-05,71.55,71.6,71.55,71.6,1732
2012-09-06,71.55,71.6,71.55,71.6,2131
2012-09-07,71.6,71.65,71.6,71.65,1686
2012-09-10,71.65,71.7,71.65,71.65,1311
2012-09-11,71.65,71.7,71.65,71.65,1478
2012-09-12,71.65,71.7,71.6,71.7,1236
2012-09-13,71.7,71.75,71.7,71.75,1666
2012-09-14,71.75,71.8,71.75,71.8,1293
2012-09-17,71.75,72,71.7,71.7,3097
2012-09-18,71.75,71.8,70.1,71.6,1142
2012-09-19,71.7,71.75,71.7,71.75,1520
2012-09-20,71.75,71.75,71.5,71.75,1029
2012-09-21,71.75,71.9,71.75,71.9,1260
2012-09-24,71.75,71.75,71.6,71.75,1245
2012-09-25,71.75,71.85,71.75,71.8,1454
2012-09-26,71.75,71.85,71.75,71.8,1065
2012-09-27,71.8,71.8,71.15,71.8,2201
2012-09-28,71.8,71.85,71.8,71.85,1077
